timestamp,cpu_utilization,network_in,network_out,memory_usage,requests,error_rate,storage_free,billing_rate,cost_per_hour
2026-03-21T19:55:00+00:00,15.7877,10.0,100.54,7.52,631.6042,2.3874,14.92,1.7879,0.12375
2026-03-21T20:00:00+00:00,17.6421,13.82,181.6,14.99,267.1216,2.5489,15.01,1.3081,0.12375
2026-03-21T20:05:00+00:00,19.5147,10.0,196.41,20.4,1006.9378,1.1082,15.32,0.9582,0.12375
2026-03-21T20:10:00+00:00,22.4345,10.06,182.92,12.79,695.4064,2.5054,15.08,0.7145,0.12375
2026-03-21T20:15:00+00:00,6.5661,10.99,86.77,14.01,1127.4808,1.9085,14.8,1.6448,0.12375
2026-03-21T20:20:00+00:00,11.848,10.0,103.09,15.07,301.7569,2.2599,14.69,1.3173,0.12375
2026-03-21T20:25:00+00:00,11.8323,10.0,208.38,31.06,944.8077,2.0713,14.93,1.0895,0.12375
2026-03-21T20:30:00+00:00,11.1762,11.87,136.67,3.45,106.8348,2.5183,15.14,0.6101,0.12375
2026-03-21T20:35:00+00:00,7.869,11.23,113.47,19.8,609.5318,4.6747,14.93,0.8167,0.12375
2026-03-21T20:40:00+00:00,2.8512,10.0,158.43,14.51,399.6071,0.359,15.08,1.2855,0.12375
2026-03-21T20:45:00+00:00,12.3207,10.0,171.61,11.8,445.5238,1.3157,14.94,1.2022,0.12375
2026-03-21T20:50:00+00:00,7.1545,10.0,99.61,14.34,428.3888,3.3332,15.12,0.5122,0.12375
2026-03-21T20:55:00+00:00,12.2806,10.0,135.68,20.96,328.8338,2.9619,14.66,1.2859,0.12375
2026-03-21T21:00:00+00:00,8.1446,10.06,172.76,22.4,287.088,2.9188,15.3,0.6446,0.12375
2026-03-21T21:05:00+00:00,6.3109,10.0,77.59,18.64,491.4034,7.5072,14.75,1.5213,0.12375
2026-03-21T21:10:00+00:00,14.3146,10.0,131.07,24.98,631.0172,3.2283,15.13,1.1777,0.12375
2026-03-21T21:15:00+00:00,13.8144,10.0,79.69,26.21,892.9337,4.2619,14.92,0.9761,0.12375
2026-03-21T21:20:00+00:00,16.3845,10.0,85.65,23.05,675.8477,1.3859,14.95,1.4122,0.12375
2026-03-21T21:25:00+00:00,26.024,10.0,104.83,13.51,893.6452,0.0142,14.93,1.2212,0.12375
2026-03-21T21:30:00+00:00,14.5726,10.0,152.26,20.79,232.4659,1.3714,15.03,1.5126,0.12375
2026-03-21T21:35:00+00:00,15.8193,10.0,115.82,20.83,493.7677,3.4239,15.07,1.1393,0.12375
2026-03-21T21:40:00+00:00,6.4435,10.0,100.94,11.62,779.7613,2.8137,15.19,1.1568,0.12375
2026-03-21T21:45:00+00:00,5.1874,10.0,132.85,6.35,687.8078,2.8065,15.26,1.0296,0.12375
2026-03-21T21:50:00+00:00,22.4058,13.03,78.2,3.17,386.7163,1.5713,15.04,1.194,0.12375
2026-03-21T21:55:00+00:00,7.368,10.0,150.06,17.82,835.5273,1.2524,15.32,1.6245,0.12375
2026-03-21T22:00:00+00:00,8.1363,10.0,188.39,20.79,527.1817,1.6403,14.99,0.9892,0.12375
2026-03-21T22:05:00+00:00,14.1654,10.74,133.19,10.43,465.6591,3.449,15.19,1.3344,0.12375
2026-03-21T22:10:00+00:00,13.8588,10.0,127.56,26.02,781.7369,3.6815,15.06,0.8759,0.12375
2026-03-21T22:15:00+00:00,8.985,10.0,153.83,19.77,661.5423,0.0125,14.86,0.52,0.12375
2026-03-21T22:20:00+00:00,12.5702,12.53,44.3,28.15,529.2719,3.5247,15.01,1.2022,0.12375
2026-03-21T22:25:00+00:00,21.7763,10.0,161.28,21.29,520.7829,0.6986,15.07,1.2511,0.12375
2026-03-21T22:30:00+00:00,9.564,13.02,278.25,11.24,392.5508,2.9378,14.97,1.107,0.12375
2026-03-21T22:35:00+00:00,6.038,14.44,131.21,21.91,561.0629,1.6161,15.06,0.6912,0.12375
2026-03-21T22:40:00+00:00,20.0556,10.0,131.37,23.39,935.0024,5.1316,15.15,1.2313,0.12375
2026-03-21T22:45:00+00:00,17.3538,10.05,170.71,14.87,721.1376,1.1639,14.97,1.2199,0.12375
2026-03-21T22:50:00+00:00,10.6769,13.03,211.83,8.61,899.6485,2.3572,14.38,0.8734,0.12375
2026-03-21T22:55:00+00:00,4.907,10.0,181.26,19.4,789.0171,3.2132,15.31,0.734,0.12375
2026-03-21T23:00:00+00:00,11.6688,13.57,45.84,13.29,574.4691,0.2521,14.91,1.0932,0.12375
2026-03-21T23:05:00+00:00,15.8083,10.0,169.82,28.14,315.2453,1.8543,14.81,1.3648,0.12375
2026-03-21T23:10:00+00:00,23.1305,10.0,261.41,17.44,495.8171,1.4668,14.75,1.2939,0.12375
2026-03-21T23:15:00+00:00,9.917,10.0,172.52,32.36,559.7217,0.9724,14.9,0.9047,0.12375
2026-03-21T23:20:00+00:00,15.6294,11.68,91.48,5.42,540.3849,1.1206,14.86,1.21,0.12375
2026-03-21T23:25:00+00:00,20.1874,14.62,156.98,21.24,972.7856,4.224,14.82,1.4351,0.12375
2026-03-21T23:30:00+00:00,1.8489,10.0,85.73,30.3,970.1778,0.8029,14.84,0.8171,0.12375
2026-03-21T23:35:00+00:00,22.3392,10.0,200.35,14.06,1280.5006,3.1328,15.08,1.1879,0.12375
2026-03-21T23:40:00+00:00,9.0418,10.0,100.54,19.18,536.6004,2.6292,15.38,1.5708,0.12375
2026-03-21T23:45:00+00:00,18.1285,11.87,147.52,17.47,1126.8927,0.794,15.14,0.7865,0.12375
2026-03-21T23:50:00+00:00,17.6166,17.09,105.02,15.51,1125.3475,3.0383,15.2,1.5156,0.12375
2026-03-21T23:55:00+00:00,22.644,11.86,119.21,22.0,669.4647,0.827,14.9,1.6547,0.12375
2026-03-22T00:00:00+00:00,21.3055,10.61,219.77,12.93,918.3888,3.2562,14.99,1.1333,0.085833
2026-03-22T00:05:00+00:00,3.7363,14.76,156.72,21.22,1110.1833,0.9856,15.06,1.0971,0.085833
2026-03-22T00:10:00+00:00,13.2913,11.14,126.5,25.61,785.2688,2.0167,14.84,1.5099,0.085833
2026-03-22T00:15:00+00:00,18.8292,10.64,99.78,20.49,765.9021,0.5886,14.89,1.1442,0.085833
2026-03-22T00:20:00+00:00,16.8301,10.0,66.65,15.0,643.1656,2.2448,15.14,0.4941,0.085833
2026-03-22T00:25:00+00:00,20.8657,17.07,94.94,29.21,209.9904,3.8539,15.19,1.1704,0.085833
2026-03-22T00:30:00+00:00,22.7362,10.0,157.11,27.11,817.6179,0.3861,14.98,1.3411,0.085833
2026-03-22T00:35:00+00:00,21.6507,14.87,196.7,14.71,622.5327,0.7857,14.73,1.422,0.085833
2026-03-22T00:40:00+00:00,16.7144,10.33,126.45,12.94,531.1628,2.9092,14.91,0.9358,0.085833
2026-03-22T00:45:00+00:00,6.922,10.52,223.62,15.34,905.5479,2.9592,14.68,1.1191,0.085833
2026-03-22T00:50:00+00:00,15.2671,18.09,119.28,25.82,437.1719,2.8684,14.99,1.4931,0.085833
2026-03-22T00:55:00+00:00,20.4982,10.0,141.15,23.93,1001.52,6.0308,15.02,1.182,0.085833
2026-03-22T01:00:00+00:00,13.3208,11.1,110.64,29.24,993.3692,3.0571,14.92,0.7724,0.085833
2026-03-22T01:05:00+00:00,23.6511,13.08,205.05,21.43,772.421,3.3938,15.02,1.6023,0.085833
2026-03-22T01:10:00+00:00,25.3139,15.04,255.51,17.24,856.6418,1.7129,15.05,1.1668,0.085833
2026-03-22T01:15:00+00:00,20.6247,11.96,79.53,30.14,574.9141,1.7107,15.02,1.5584,0.085833
2026-03-22T01:20:00+00:00,1.4808,10.0,144.08,19.83,1060.054,3.3494,14.73,0.8124,0.085833
2026-03-22T01:25:00+00:00,12.195,10.44,217.54,25.01,919.3104,0.8696,14.92,1.1948,0.085833
2026-03-22T01:30:00+00:00,31.1806,18.17,93.89,12.86,937.9318,3.0879,15.05,1.384,0.085833
2026-03-22T01:35:00+00:00,16.5843,13.82,185.71,19.72,997.9419,1.5624,15.29,1.2049,0.085833
2026-03-22T01:40:00+00:00,7.9586,15.18,215.57,30.77,711.8655,2.4761,14.91,0.8762,0.085833
2026-03-22T01:45:00+00:00,27.275,12.61,163.44,18.69,492.7048,0.45,15.08,0.515,0.085833
2026-03-22T01:50:00+00:00,19.9436,11.18,184.96,29.41,1111.7989,3.7288,15.14,1.688,0.085833
2026-03-22T01:55:00+00:00,26.4931,19.59,240.17,7.39,1044.6489,0.3768,14.93,1.3055,0.085833
2026-03-22T02:00:00+00:00,23.2618,14.32,256.05,21.38,806.1603,6.4911,15.2,1.61,0.085833
2026-03-22T02:05:00+00:00,24.3514,13.4,164.37,24.1,1042.2775,6.4759,15.21,1.5386,0.085833
2026-03-22T02:10:00+00:00,23.7781,18.95,142.92,37.5,1254.4934,5.2654,15.24,1.4391,0.085833
2026-03-22T02:15:00+00:00,25.7849,12.4,125.25,17.12,1224.6752,4.551,15.06,1.1636,0.085833
2026-03-22T02:20:00+00:00,35.2646,12.86,211.75,30.0,798.8603,1.8309,15.44,1.4069,0.085833
2026-03-22T02:25:00+00:00,27.426,15.04,104.65,32.7,567.8097,4.3331,14.85,1.6898,0.085833
2026-03-22T02:30:00+00:00,12.118,15.0,155.68,20.25,610.6962,1.8076,15.39,1.2849,0.085833
2026-03-22T02:35:00+00:00,24.28,15.93,171.88,22.69,862.0685,1.107,15.12,1.8305,0.085833
2026-03-22T02:40:00+00:00,28.4489,22.53,144.26,26.29,1305.5793,5.0064,15.24,0.8102,0.085833
2026-03-22T02:45:00+00:00,28.8162,16.21,179.96,14.93,757.8886,4.2576,14.9,0.7779,0.085833
2026-03-22T02:50:00+00:00,19.0404,10.0,284.14,22.11,790.918,1.9373,15.14,1.5564,0.085833
2026-03-22T02:55:00+00:00,28.5897,16.17,161.66,34.23,785.7722,0.4504,15.25,1.0144,0.085833
2026-03-22T03:00:00+00:00,28.6576,16.38,153.64,30.33,865.0572,0.8276,14.75,1.8979,0.085833
2026-03-22T03:05:00+00:00,38.5263,16.4,219.8,25.57,995.1832,1.6423,14.93,1.6861,0.085833
2026-03-22T03:10:00+00:00,18.5912,17.13,184.42,27.46,677.9774,3.8902,14.54,1.7611,0.085833
2026-03-22T03:15:00+00:00,20.0468,16.14,239.13,30.73,1269.0799,1.2066,14.93,1.5502,0.085833
2026-03-22T03:20:00+00:00,21.2545,16.05,181.01,32.07,961.7846,2.5737,14.8,1.0084,0.085833
2026-03-22T03:25:00+00:00,20.1498,18.45,162.17,22.77,1617.7735,0.3126,14.92,0.7871,0.085833
2026-03-22T03:30:00+00:00,17.751,14.29,92.16,37.41,704.5971,0.8534,15.55,1.7334,0.085833
2026-03-22T03:35:00+00:00,6.5151,12.83,99.64,35.88,1395.4564,2.4767,15.31,0.835,0.085833
2026-03-22T03:40:00+00:00,20.483,27.13,89.79,31.41,1345.8262,1.3324,14.68,1.7603,0.085833
2026-03-22T03:45:00+00:00,25.3073,13.67,190.79,20.77,895.0689,3.6764,15.08,1.4857,0.085833
2026-03-22T03:50:00+00:00,20.1318,16.6,111.38,19.53,899.2247,0.5352,15.13,1.262,0.085833
2026-03-22T03:55:00+00:00,34.7035,10.86,230.75,24.38,767.6654,0.4854,14.9,1.4175,0.085833
2026-03-22T04:00:00+00:00,24.3156,17.62,179.71,28.14,815.0318,2.7753,15.0,1.4435,0.085833
2026-03-22T04:05:00+00:00,31.9816,13.84,167.19,15.34,1042.3356,2.3687,15.02,1.2432,0.085833
2026-03-22T04:10:00+00:00,25.8039,15.6,139.85,31.18,1047.6611,5.5964,14.7,1.7316,0.085833
2026-03-22T04:15:00+00:00,29.1938,20.96,206.7,36.73,641.8983,6.1672,14.76,1.7213,0.085833
2026-03-22T04:20:00+00:00,25.9108,18.9,141.64,31.75,1615.8634,2.1855,15.0,1.3506,0.085833
2026-03-22T04:25:00+00:00,32.4481,19.24,133.39,22.98,977.6079,0.3523,14.99,1.1239,0.085833
2026-03-22T04:30:00+00:00,24.571,10.82,232.52,22.15,1058.8902,1.4031,14.82,1.6957,0.085833
2026-03-22T04:35:00+00:00,27.2121,23.81,194.5,29.81,885.9278,3.7471,14.81,0.6972,0.085833
2026-03-22T04:40:00+00:00,26.4334,12.91,167.61,26.64,975.7347,0.9712,14.95,1.4371,0.085833
2026-03-22T04:45:00+00:00,22.5057,22.7,207.58,30.82,953.0176,2.4753,15.14,1.5258,0.085833
2026-03-22T04:50:00+00:00,26.6653,20.87,178.73,31.93,1041.7545,1.9745,14.95,1.0554,0.085833
2026-03-22T04:55:00+00:00,37.6417,19.27,195.79,35.36,1038.8396,0.8624,15.29,1.5961,0.085833
2026-03-22T05:00:00+00:00,23.3323,14.72,144.12,20.45,1271.6758,0.9476,14.83,1.308,0.085833
2026-03-22T05:05:00+00:00,27.4715,18.34,275.77,29.93,1127.2642,2.5866,15.0,1.1522,0.085833
2026-03-22T05:10:00+00:00,138.0818,456.01,987.35,100.0,11033.0813,106.2523,12.93,28.4097,0.085833
2026-03-22T05:15:00+00:00,92.6501,347.72,1102.84,100.0,6483.4091,114.1612,13.97,12.0222,0.085833
2026-03-22T05:20:00+00:00,102.4735,461.24,1061.09,100.0,9625.2254,104.0881,12.15,26.9009,0.085833
2026-03-22T05:25:00+00:00,43.867,287.02,1140.0,100.0,8664.6068,147.849,14.12,12.3726,0.085833
2026-03-22T05:30:00+00:00,106.5512,552.83,1140.0,100.0,10454.1665,115.2339,13.19,22.1804,0.085833
2026-03-22T05:35:00+00:00,46.1777,463.02,1140.0,100.0,9515.6316,99.213,13.39,21.9733,0.085833
2026-03-22T05:40:00+00:00,158.4612,502.03,1006.61,100.0,10076.9499,50.2006,13.59,22.5596,0.085833
2026-03-22T05:45:00+00:00,124.6044,504.67,1140.0,100.0,10229.9856,125.1109,13.0,28.6424,0.085833
2026-03-22T05:50:00+00:00,119.9869,493.24,1140.0,78.65,8424.4303,48.6296,13.31,20.8689,0.085833
2026-03-22T05:55:00+00:00,82.0526,408.07,1067.97,100.0,9430.375,35.5892,12.23,28.5573,0.085833
2026-03-22T06:00:00+00:00,82.5018,342.14,1140.0,100.0,11533.3846,100.8213,13.64,32.202,0.085833
2026-03-22T06:05:00+00:00,73.8487,358.06,656.13,100.0,5405.0995,108.0551,12.93,16.7369,0.085833
2026-03-22T06:10:00+00:00,68.7783,364.43,687.56,100.0,7286.5319,164.6818,12.9,16.136,0.085833
2026-03-22T06:15:00+00:00,59.2566,306.82,1040.38,66.19,7140.6148,129.6528,13.53,13.0754,0.085833
2026-03-22T06:20:00+00:00,112.4361,404.34,896.19,100.0,13904.045,143.2925,13.11,22.4048,0.085833
2026-03-22T06:25:00+00:00,152.8304,446.5,764.65,100.0,7076.2495,77.6439,12.31,21.2413,0.085833
2026-03-22T06:30:00+00:00,142.6673,400.75,1140.0,100.0,12266.027,100.3491,12.3,24.9528,0.085833
2026-03-22T06:35:00+00:00,139.0181,420.83,1140.0,100.0,5542.0889,161.9468,11.91,30.4073,0.085833
2026-03-22T06:40:00+00:00,102.924,346.84,1140.0,100.0,9120.5463,90.6442,12.48,19.1023,0.085833
2026-03-22T06:45:00+00:00,173.6246,714.61,1140.0,100.0,7598.6455,140.2666,12.78,30.4175,0.085833
2026-03-22T06:50:00+00:00,112.7816,521.72,1140.0,100.0,8143.8904,104.6121,12.04,17.5628,0.085833
2026-03-22T06:55:00+00:00,41.338,350.87,733.56,73.62,7781.8278,61.0669,13.46,21.4504,0.085833
2026-03-22T07:00:00+00:00,83.2042,578.19,984.38,100.0,6658.3377,107.7146,12.58,16.6124,0.085833
2026-03-22T07:05:00+00:00,99.7148,424.92,503.83,100.0,6135.4856,60.5508,12.58,13.9739,0.085833
2026-03-22T07:10:00+00:00,54.9742,364.2,916.14,98.06,5681.3616,30.7208,12.17,21.6632,0.085833
2026-03-22T07:15:00+00:00,23.8965,16.46,196.11,20.03,1252.8657,2.967,14.84,1.5252,0.085833
2026-03-22T07:20:00+00:00,20.804,15.65,178.74,35.75,837.2366,1.2282,14.9,1.609,0.085833
2026-03-22T07:25:00+00:00,33.9668,10.0,163.56,31.71,1056.9205,0.6564,15.03,1.4523,0.085833
2026-03-22T07:30:00+00:00,29.4514,21.28,140.56,18.17,975.7952,2.9973,14.98,1.288,0.085833
2026-03-22T07:35:00+00:00,28.8639,19.41,214.55,26.75,1275.4319,0.2874,14.82,1.232,0.085833
2026-03-22T07:40:00+00:00,28.6843,17.15,127.96,50.26,1282.4397,3.541,14.99,1.5496,0.085833
2026-03-22T07:45:00+00:00,24.7312,17.3,204.71,28.49,611.6388,1.0433,14.95,1.6557,0.085833
2026-03-22T07:50:00+00:00,26.14,20.45,275.96,23.18,1331.7366,4.3182,14.73,1.2955,0.085833
2026-03-22T07:55:00+00:00,17.8436,12.2,249.1,21.32,917.7703,1.2145,14.9,1.9377,0.085833
2026-03-22T08:00:00+00:00,11.1167,15.07,109.69,40.12,1101.5602,3.2638,15.08,1.2447,0.085833
2026-03-22T08:05:00+00:00,25.1359,13.11,153.85,33.65,807.7599,2.3591,15.08,0.8857,0.085833
2026-03-22T08:10:00+00:00,26.1793,23.57,197.55,37.57,1135.2708,3.4878,14.92,0.7875,0.085833
2026-03-22T08:15:00+00:00,31.491,20.35,175.12,29.45,1680.3244,2.2199,15.1,0.7976,0.085833
2026-03-22T08:20:00+00:00,33.6634,10.0,114.51,36.49,1074.2785,1.3268,14.77,1.1798,0.085833
2026-03-22T08:25:00+00:00,33.6554,11.75,195.9,21.78,927.5252,4.0176,14.77,1.2343,0.085833
2026-03-22T08:30:00+00:00,18.2472,16.72,177.87,28.85,984.4468,1.8246,14.91,1.5087,0.085833
2026-03-22T08:35:00+00:00,22.1218,15.5,265.62,29.73,675.2296,3.579,15.26,1.2953,0.085833
2026-03-22T08:40:00+00:00,27.1174,12.43,166.78,37.39,1404.7279,3.3805,14.99,1.5569,0.085833
2026-03-22T08:45:00+00:00,39.4268,24.2,231.59,29.95,1120.7079,0.4534,14.91,1.3174,0.085833
2026-03-22T08:50:00+00:00,33.116,18.32,120.55,23.34,780.2626,0.1704,15.27,1.308,0.085833
2026-03-22T08:55:00+00:00,30.9518,18.91,131.45,28.16,788.4075,3.3107,14.9,1.1307,0.085833
2026-03-22T09:00:00+00:00,20.7644,13.75,206.4,14.93,1001.8105,1.3935,15.41,1.7116,0.085833
2026-03-22T09:05:00+00:00,17.792,18.84,222.91,10.42,1230.9887,3.8729,14.86,0.8254,0.085833
2026-03-22T09:10:00+00:00,27.8246,14.87,129.84,32.49,710.2424,1.6436,14.76,1.3752,0.085833
2026-03-22T09:15:00+00:00,16.4872,15.22,174.59,24.04,1276.3422,4.0468,14.93,1.2304,0.085833
2026-03-22T09:20:00+00:00,21.6606,18.44,110.5,24.84,975.0815,2.8466,14.91,1.5194,0.085833
2026-03-22T09:25:00+00:00,22.4025,10.38,165.23,32.48,765.4291,2.5759,14.8,1.2786,0.085833
2026-03-22T09:30:00+00:00,32.6486,21.99,211.66,36.45,881.0673,1.252,15.48,1.2874,0.085833
2026-03-22T09:35:00+00:00,20.963,16.9,153.66,30.41,1435.1284,2.4649,15.02,1.2049,0.085833
2026-03-22T09:40:00+00:00,8.4557,20.85,162.14,40.16,650.9366,4.3857,15.05,1.7028,0.085833
2026-03-22T09:45:00+00:00,26.1178,12.37,121.98,30.19,815.0167,1.8916,14.87,1.2856,0.085833
2026-03-22T09:50:00+00:00,18.897,12.92,143.93,28.78,1236.1358,3.0623,14.84,1.8757,0.085833
2026-03-22T09:55:00+00:00,23.347,12.06,253.67,28.35,1052.1042,2.0927,15.16,1.3665,0.085833
2026-03-22T10:00:00+00:00,21.0798,15.9,170.53,16.3,742.1898,2.2492,14.62,1.2665,0.085833
2026-03-22T10:05:00+00:00,19.9578,15.24,121.49,31.99,1181.1983,5.4468,14.73,1.2164,0.085833
2026-03-22T10:10:00+00:00,26.342,13.33,152.85,8.18,1193.0739,4.4035,14.91,1.4293,0.085833
2026-03-22T10:15:00+00:00,12.4028,11.35,94.36,21.2,1022.8477,2.1588,15.23,1.0835,0.085833
2026-03-22T10:20:00+00:00,18.4979,10.44,120.95,25.46,786.9009,2.4289,14.88,1.3037,0.085833
2026-03-22T10:25:00+00:00,25.7042,14.83,229.23,19.77,825.4238,0.5963,15.04,1.2624,0.085833
2026-03-22T10:30:00+00:00,17.9155,13.32,160.7,22.14,1011.169,1.6541,14.96,1.3576,0.085833
2026-03-22T10:35:00+00:00,11.9472,12.53,253.42,38.18,612.0177,2.6188,15.22,1.365,0.085833
2026-03-22T10:40:00+00:00,25.6113,20.57,162.85,33.03,1271.9462,3.7012,14.64,1.3806,0.085833
2026-03-22T10:45:00+00:00,28.3386,14.7,165.56,20.5,1365.0523,3.4984,15.11,1.2885,0.085833
2026-03-22T10:50:00+00:00,21.33,19.57,196.42,22.01,881.0113,0.2185,14.92,1.7307,0.085833
2026-03-22T10:55:00+00:00,9.8349,13.08,45.33,16.36,1029.0261,3.954,15.14,1.3868,0.085833
2026-03-22T11:00:00+00:00,24.0993,14.43,169.21,28.64,1168.9198,1.8225,14.79,2.0129,0.085833
2026-03-22T11:05:00+00:00,9.9042,13.35,157.63,21.96,1361.3595,0.026,14.96,1.246,0.085833
2026-03-22T11:10:00+00:00,21.7163,10.0,227.63,9.94,1261.7147,4.6728,14.94,1.5187,0.085833
2026-03-22T11:15:00+00:00,14.5387,18.69,203.86,24.41,438.585,4.9266,14.76,1.0132,0.085833
2026-03-22T11:20:00+00:00,12.9045,13.07,108.17,26.78,793.5809,2.5275,14.7,1.6513,0.085833
2026-03-22T11:25:00+00:00,17.212,16.24,216.51,30.45,997.6414,3.4176,14.84,1.0198,0.085833
2026-03-22T11:30:00+00:00,18.7637,10.85,147.91,23.19,748.915,3.5349,14.98,1.3678,0.085833
2026-03-22T11:35:00+00:00,15.9982,12.96,118.63,21.1,1318.161,4.7915,14.81,1.1517,0.085833
2026-03-22T11:40:00+00:00,23.3957,10.43,168.86,37.61,1279.8131,3.4561,14.89,1.3667,0.085833
2026-03-22T11:45:00+00:00,17.1871,18.0,150.62,23.75,668.4868,0.6554,14.58,1.1606,0.085833
2026-03-22T11:50:00+00:00,25.7446,14.67,230.02,28.75,831.8693,6.0196,14.88,0.9943,0.085833
2026-03-22T11:55:00+00:00,21.5505,14.87,175.4,19.93,685.0808,4.1313,15.16,1.1496,0.085833
2026-03-22T12:00:00+00:00,13.8147,16.89,161.38,26.83,751.2179,0.981,15.1,1.6625,0.085833
2026-03-22T12:05:00+00:00,12.8044,16.16,193.07,11.81,743.6419,0.0593,14.94,1.3402,0.085833
2026-03-22T12:10:00+00:00,8.115,14.76,201.83,18.77,1038.5645,3.0096,15.01,0.8133,0.085833
2026-03-22T12:15:00+00:00,19.7444,10.0,187.73,13.54,577.8838,1.4435,14.79,1.5286,0.085833
2026-03-22T12:20:00+00:00,15.8725,10.0,216.73,17.77,145.8126,2.66,15.28,0.9325,0.085833
2026-03-22T12:25:00+00:00,3.7668,10.0,179.76,30.75,398.8642,3.4868,15.37,1.423,0.085833
2026-03-22T12:30:00+00:00,14.7857,14.62,159.64,17.71,542.9246,0.8671,14.99,1.3659,0.085833
2026-03-22T12:35:00+00:00,12.5938,12.61,208.51,27.03,636.0771,0.2322,15.47,1.3849,0.085833
2026-03-22T12:40:00+00:00,27.4541,10.0,147.86,32.62,846.7936,2.7716,14.82,1.756,0.085833
2026-03-22T12:45:00+00:00,7.7833,11.32,153.52,21.81,530.0515,0.9332,14.71,0.9514,0.085833
2026-03-22T12:50:00+00:00,9.3519,10.0,230.5,28.96,497.2249,2.2922,14.81,1.3832,0.085833
2026-03-22T12:55:00+00:00,24.6598,11.81,225.96,25.72,567.6381,0.6867,14.91,1.5779,0.085833
2026-03-22T13:00:00+00:00,24.2771,10.0,143.76,21.11,448.6172,1.4956,15.42,0.9759,0.085833
2026-03-22T13:05:00+00:00,11.6666,12.35,123.45,25.54,588.9072,3.4299,14.9,0.9452,0.085833
2026-03-22T13:10:00+00:00,12.344,11.81,210.85,33.17,578.2088,3.2119,14.78,1.0828,0.085833
2026-03-22T13:15:00+00:00,19.8339,17.32,180.63,15.83,899.7949,0.4233,14.78,1.2664,0.085833
2026-03-22T13:20:00+00:00,2.1739,13.5,158.52,13.58,480.1483,0.3365,15.18,0.7458,0.085833
2026-03-22T13:25:00+00:00,4.9693,10.0,129.45,13.17,638.1315,2.0315,15.15,1.3344,0.085833
2026-03-22T13:30:00+00:00,14.4521,13.39,159.26,27.25,591.275,3.1221,14.86,0.7464,0.085833
2026-03-22T13:35:00+00:00,25.4358,10.0,143.14,28.2,929.7519,2.8104,14.58,1.5569,0.085833
2026-03-22T13:40:00+00:00,13.5221,10.0,113.84,16.53,688.9608,0.9757,14.73,1.3231,0.085833
2026-03-22T13:45:00+00:00,16.7421,11.65,150.02,5.34,990.2048,2.5956,15.3,1.7429,0.085833
2026-03-22T13:50:00+00:00,22.9392,10.0,156.24,15.57,439.4381,5.0047,15.09,1.3696,0.085833
2026-03-22T13:55:00+00:00,28.7778,10.31,127.01,24.13,715.189,2.4103,14.97,1.0775,0.085833
2026-03-22T14:00:00+00:00,10.9389,10.0,178.01,18.23,516.0272,1.2663,15.33,0.9004,0.085833
2026-03-22T14:05:00+00:00,14.299,10.0,195.57,19.96,353.4885,2.4064,15.35,1.2117,0.085833
2026-03-22T14:10:00+00:00,25.3323,10.0,181.03,15.04,643.1222,6.0879,14.95,1.1309,0.085833
2026-03-22T14:15:00+00:00,5.2668,10.53,124.2,25.8,1093.2319,0.5748,14.95,1.4958,0.085833
2026-03-22T14:20:00+00:00,20.5655,10.0,171.27,21.1,446.7728,2.0594,14.84,0.8614,0.085833
2026-03-22T14:25:00+00:00,8.2901,14.04,140.36,22.81,628.1363,1.5473,14.9,1.7463,0.085833
2026-03-22T14:30:00+00:00,15.0148,10.0,80.45,19.81,331.9421,2.1918,14.66,1.5224,0.085833
2026-03-22T14:35:00+00:00,12.9443,10.0,167.48,22.37,295.1931,2.3885,14.66,1.0789,0.085833
2026-03-22T14:40:00+00:00,8.6519,10.0,143.46,21.91,463.1869,4.2799,14.61,1.6793,0.085833
2026-03-22T14:45:00+00:00,8.5014,10.0,255.07,12.2,547.5042,2.1696,15.17,0.9051,0.085833
2026-03-22T14:50:00+00:00,16.0585,10.46,203.25,21.31,558.6042,4.5545,14.64,1.2017,0.085833
2026-03-22T14:55:00+00:00,20.3732,11.12,169.23,24.24,603.4937,1.7647,15.34,0.7571,0.085833
2026-03-22T15:00:00+00:00,12.1304,16.65,141.87,25.42,189.9269,1.2997,14.81,1.6691,0.085833
2026-03-22T15:05:00+00:00,13.3295,10.0,137.97,20.25,445.5235,0.6616,15.3,0.6209,0.085833
2026-03-22T15:10:00+00:00,16.3359,10.0,84.74,10.58,727.4497,1.6342,14.88,0.683,0.085833
2026-03-22T15:15:00+00:00,7.0791,10.0,51.21,11.65,262.4488,2.5516,14.64,0.9247,0.085833
2026-03-22T15:20:00+00:00,17.347,10.0,90.72,14.29,513.2237,6.108,15.21,1.5118,0.085833
2026-03-22T15:25:00+00:00,17.8249,10.0,128.33,18.66,675.221,2.9165,15.23,1.4016,0.085833
2026-03-22T15:30:00+00:00,28.5306,10.0,34.49,16.48,406.4434,3.3735,14.77,1.1518,0.085833
2026-03-22T15:35:00+00:00,10.6522,11.67,105.68,9.47,687.3912,1.1739,14.89,1.4208,0.085833
2026-03-22T15:40:00+00:00,10.1603,10.0,119.21,9.43,221.7285,1.5113,14.77,1.0805,0.085833
2026-03-22T15:45:00+00:00,17.5226,11.31,120.68,2.64,824.1225,3.9693,14.93,1.2419,0.085833
2026-03-22T15:50:00+00:00,17.8235,10.0,100.33,0.1,693.4603,6.0174,14.97,1.6107,0.085833
